incidentID,reportedAt,occuredAt,disposition,crimeTypeID
II1600524,2016-30-3 0:22,2016-30-3 0:22,ARREST,702
FI160900410,2016-30-3 21:25,2016-30-3 21:25,ADMIN. CLOSED,543
CC1601614,2016-31-3 0:00,2016-22-2 8:00,REPORTED TO OTHER AGENCY,766
CC1601992,2016-31-3 0:00,2016-5-3 22:59,REPORTED TO OTHER AGENCY,673
CC1601633,2016-31-3 0:00,2016-24-2 3:15,REPORTED TO OTHER AGENCY,827
CC1601487,2016-31-3 0:00,2016-18-2 21:08,REPORTED TO OTHER AGENCY,827
II1600530,2016-31-3 7:58,2016-30-3 16:00,PENDING,512
CC1601831,2016-31-3 0:00,2016-1-3 10:00,REPORTED TO OTHER AGENCY,766
II1600533,2016-31-3 15:59,2016-29-3 9:30,PENDING,466
CC1601712,2016-31-3 0:00,2016-27-2 0:05,REPORTED TO OTHER AGENCY,673
CC1601540,2016-31-3 0:00,2016-21-2 0:40,REPORTED TO OTHER AGENCY,365
CC1601861,2016-31-3 0:00,2016-29-2 8:00,REPORTED TO OTHER AGENCY,418
CC1601505,2016-31-3 0:00,2016-19-2 16:23,REPORTED TO OTHER AGENCY,827
II1600543,2016-1-4 17:00,2016-19-3 15:00,PENDING,484
FI160940380,2016-3-4 19:17,2016-3-4 19:17,ADMIN. CLOSED,640
AR160940029,2016-3-4 0:57,2016-3-4 0:57,ADMIN. CLOSED,534
AR160940024,2016-3-4 1:50,2016-3-4 1:50,ADMIN. CLOSED,534
II1600560,2016-4-4 9:12,2016-1-4 14:00,ADMIN. CLOSE,512
II1600566,2016-5-4 10:12,2016-1-3 0:00,ADMIN. CLOSE,764
II1600575,2016-6-4 20:37,2016-6-4 17:00,ADMIN. CLOSE,512
FI160970016,2016-6-4 0:51,2016-6-4 0:51,ADMIN. CLOSED,534
AI160970001,2016-6-4 0:01,2016-6-4 0:01,STUDENT DISCIPLINE REFERRAL,534
II1600576,2016-7-4 1:53,2016-7-4 1:53,ADMIN. CLOSE,786
II1600589,2016-8-4 20:50,2016-8-4 20:49,ARREST,492
II1600586,2016-8-4 18:25,2016-8-4 18:25,ARREST,713
FI160990032,2016-8-4 1:20,2016-8-4 1:20,ADMIN. CLOSED,534
II1600594,2016-9-4 11:42,2016-8-4 20:00,ADMIN. CLOSE,461
II1600603,2016-10-4 22:33,2016-10-4 22:33,ADMIN. CLOSE,803
II1600601,2016-10-4 8:24,2016-10-4 8:24,PENDING,638
FI161010069,2016-10-4 2:26,2016-10-4 2:26,ADMIN. CLOSED,534
CC1601965,2016-11-4 0:00,2015-4-3 21:00,REPORTED TO OTHER AGENCY,365
CC1601970,2016-11-4 0:00,2016-5-3 6:00,REPORTED TO OTHER AGENCY,731
II1600612,2016-11-4 19:48,2016-29-3 12:00,PENDING,324
CC1601951,2016-11-4 0:00,2016-4-3 9:30,REPORTED TO OTHER AGENCY,766
CC1601945,2016-11-4 0:00,2016-4-3 22:30,REPORTED TO OTHER AGENCY,393
CC1602600,2016-11-4 0:00,2016-29-1 1:57,REPORTED TO OTHER AGENCY,406
CC1602436,2016-11-4 0:00,2016-5-3 7:30,REPORTED TO OTHER AGENCY,394
CC1601557,2016-11-4 0:00,2016-21-2 13:14,REPORTED TO OTHER AGENCY,665
CC1601849,2016-11-4 0:00,2016-25-2 15:00,REPORTED TO OTHER AGENCY,622
CC1602612,2016-11-4 0:00,2016-24-3 22:45,REPORTED TO OTHER AGENCY,306
II1600611,2016-11-4 16:58,2016-11-4 16:51,PENDING,804
CC1601879,2016-11-4 0:00,2016-3-3 11:25,REPORTED TO OTHER AGENCY,446
CC1602527,2016-11-4 0:00,2016-10-3 17:00,REPORTED TO OTHER AGENCY,619
II1600609,2016-11-4 15:00,2016-7-4 12:33,PENDING,719
CC1601907,2016-11-4 0:00,2016-4-3 11:30,REPORTED TO OTHER AGENCY,827
CC1602396,2016-11-4 0:00,2016-18-3 0:20,REPORTED TO OTHER AGENCY,673
II1600616,2016-12-4 2:07,2016-12-4 2:07,ARREST,349
CC1602881,2016-12-4 0:00,2015-6-8 12:00,REPORTED TO OTHER AGENCY,814
CC1602536,2016-12-4 0:00,2015-22-12 15:00,REPORTED TO OTHER AGENCY,444
CC1602842,2016-12-4 0:00,2016-18-3 12:00,REPORTED TO OTHER AGENCY,766
CC1602161,2016-12-4 0:00,2016-11-3 1:00,REPORTED TO OTHER AGENCY,766
CC1601948,2016-12-4 0:00,2016-5-3 1:20,REPORTED TO OTHER AGENCY,827
CC1602901,2016-12-4 0:00,2016-2-4 0:15,REPORTED TO OTHER AGENCY,721
CC1602336,2016-12-4 0:00,2016-16-3 0:00,REPORTED TO OTHER AGENCY,574
CC1602722,2016-12-4 0:00,2016-18-3 15:00,REPORTED TO OTHER AGENCY,394
CC1602861,2016-12-4 0:00,2016-31-3 23:34,REPORTED TO OTHER AGENCY,766
II1600619,2016-12-4 13:48,2016-12-4 11:00,UNFOUNDED,363
CC1602810,2016-12-4 0:00,2016-30-3 18:15,REPORTED TO OTHER AGENCY,766
CC1602928,2016-12-4 0:00,2016-2-4 20:50,REPORTED TO OTHER AGENCY,670
CC1602496,2016-12-4 0:00,2016-20-3 3:00,REPORTED TO OTHER AGENCY,758
CC1601930,2016-12-4 0:00,2016-4-3 19:32,REPORTED TO OTHER AGENCY,673
CC1602553,2016-12-4 0:00,2016-23-3 2:40,REPORTED TO OTHER AGENCY,721
CC1602678,2016-12-4 0:00,2016-19-3 20:27,REPORTED TO OTHER AGENCY,394
CC1602202,2016-12-4 0:00,2016-11-3 11:00,REPORTED TO OTHER AGENCY,731
CC1602957,2016-12-4 0:00,2016-2-4 1:40,REPORTED TO OTHER AGENCY,758
CC1602321,2016-12-4 0:00,2016-15-3 20:00,REPORTED TO OTHER AGENCY,766
CC1602777,2016-12-4 0:00,2016-29-3 21:30,REPORTED TO OTHER AGENCY,394
CC1600235,2016-12-4 0:00,2016-8-1 19:24,REPORTED TO OTHER AGENCY,766
II1600618,2016-12-4 11:06,2016-12-4 11:00,PENDING,727
CC1602462,2016-12-4 0:00,2016-19-3 18:30,REPORTED TO OTHER AGENCY,394
II1600621,2016-12-4 16:49,2016-12-4 9:30,ADMIN. CLOSE,512
AR161030019,2016-12-4 0:51,2016-12-4 0:51,ADMIN. CLOSED,534
II1600625,2016-13-4 0:07,2016-13-4 0:07,PENDING,492
II1600626,2016-13-4 2:30,2016-13-4 2:30,ARREST,773
FI161040526,2016-13-4 23:16,2016-13-4 23:16,ADMIN. CLOSED,511
II1600633,2016-14-4 8:44,2016-12-4 22:00,ADMIN. CLOSE,402
II1600647,2016-15-4 23:48,2016-15-4 23:48,ARREST,790
CC1603171,2016-15-4 0:00,2016-10-4 1:00,REPORTED TO OTHER AGENCY,622
UU1601804,2016-15-4 0:00,2016-10-4 2:00,REPORTED TO OTHER AGENCY,622
FI161060060,2016-15-4 3:38,2016-15-4 3:38,STUDENT DISCIPLINE REFERRAL,534
II1600649,2016-16-4 1:12,2016-16-4 1:12,ARREST,669
II1600654,2016-16-4 17:53,2016-16-4 17:53,ARREST,573
II1600652,2016-16-4 16:44,2016-16-4 14:00,ADMIN. CLOSE,402
AI161500043,2016-16-4 1:30,2016-24-4 1:30,STUDENT DISCIPLINE REFERRAL,534
II1600657,2016-17-4 0:15,2016-17-4 0:15,ARREST,415
II1600662,2016-17-4 21:38,2016-17-4 0:00,ARREST,415
II1600658,2016-17-4 3:13,2016-17-4 2:53,CLEARED EXCEPT. REFUSAL TO,844
FI161080082,2016-17-4 2:54,2016-17-4 2:54,ADMIN. CLOSED,383
FI161080083,2016-17-4 3:30,2016-17-4 3:30,STUDENT DISCIPLINE REFERRAL,534
FI161080044,2016-17-4 1:26,2016-17-4 1:26,ADMIN. CLOSED,511
FI161080008,2016-17-4 0:10,2016-17-4 0:10,ADMIN. CLOSED,827
II1600673,2016-18-4 22:41,2016-18-4 22:41,ARREST,713
II1600664,2016-18-4 0:14,2016-18-4 0:14,ARREST,415
II1600669,2016-18-4 17:02,2016-18-4 17:02,ARREST,415
II1600671,2016-18-4 18:49,2016-18-4 18:49,ARREST,415
II1600679,2016-19-4 16:08,2016-19-4 16:08,ARREST,726
II1600678,2016-19-4 15:13,2016-18-4 22:00,ADMIN. CLOSE,512
II1600692,2016-20-4 23:43,2016-20-4 23:43,STUDENT DISCIPLINE REFERRAL,702
II1600691,2016-20-4 19:16,2016-19-4 23:14,UNFOUNDED,594
II1600685,2016-20-4 0:57,2016-20-4 0:57,ARREST,573
II1600699,2016-21-4 13:03,2016-5-4 21:26,ADMIN. CLOSE,388
FI161120389,2016-21-4 21:27,2016-21-4 21:27,ADMIN. CLOSED,357
II1600709,2016-22-4 19:18,2016-18-4 0:00,ADMIN. CLOSE,512
II1600712,2016-23-4 12:27,2016-21-4 15:00,ADMIN. CLOSE,764
II1600715,2016-23-4 16:02,2016-23-4 16:02,ADMIN. CLOSE,726
FI161140011,2016-23-4 0:26,2016-23-4 0:26,STUDENT DISCIPLINE REFERRAL,534
FI161500033,2016-24-4 1:09,2016-24-4 1:09,ADMIN. CLOSED,534
UU1601986,2016-25-4 0:00,2016-19-2 12:45,REPORTED TO OTHER AGENCY,394
FI161160021,2016-25-4 1:14,2016-25-4 1:14,ADMIN. CLOSED,777
FI161160470,2016-25-4 23:57,2016-25-4 23:57,ADMIN. CLOSED,511
II1600732,2016-26-4 16:08,2016-26-4 12:50,ADMIN. CLOSE,512
II1600733,2016-26-4 16:28,2016-21-4 23:30,PENDING,594
II1600779,2016-26-4 13:55,2014-26-4 12:00,ADMIN. CLOSE,443
II1600729,2016-26-4 9:35,2016-26-4 9:35,ADMIN. CLOSE,388
CC1603660,2016-27-4 0:00,2016-23-4 21:00,REPORTED TO OTHER AGENCY,365
CC1602770,2016-27-4 0:00,2016-27-3 18:29,REPORTED TO OTHER AGENCY,622
CC1601922,2016-27-4 0:00,2016-4-3 16:38,REPORTED TO OTHER AGENCY,673
II1600737,2016-27-4 13:22,2016-24-4 13:00,ADMIN. CLOSE,402
CC1603044,2016-27-4 0:00,2016-3-4 19:00,REPORTED TO OTHER AGENCY,731
CC1602318,2016-27-4 0:00,2016-15-3 19:07,REPORTED TO OTHER AGENCY,731
CC1603113,2016-27-4 0:00,2016-8-4 19:10,REPORTED TO OTHER AGENCY,447
CC1602157,2016-27-4 0:00,2016-11-3 1:00,REPORTED TO OTHER AGENCY,731
CC1603117,2016-27-4 0:00,2016-9-4 0:01,REPORTED TO OTHER AGENCY,365
CC1603059,2016-27-4 0:00,2016-7-4 10:28,REPORTED TO OTHER AGENCY,766
CC1602556,2016-27-4 0:00,2016-18-2 11:30,REPORTED TO OTHER AGENCY,766
CC1602050,2016-27-4 0:00,2016-6-3 12:00,REPORTED TO OTHER AGENCY,487
II1600738,2016-27-4 14:56,2016-26-4 18:48,ADMIN. CLOSE,533
CC1603186,2016-27-4 0:00,2016-10-4 22:25,REPORTED TO OTHER AGENCY,393
II1600745,2016-28-4 14:54,2016-26-4 22:00,ADMIN. CLOSE,638
II1600742,2016-28-4 7:56,2016-27-4 16:30,ADMIN. CLOSE,638
II1600743,2016-28-4 8:33,2016-28-4 7:00,ADMIN. CLOSE,638
FI161190019,2016-28-4 1:41,2016-28-4 1:41,STUDENT DISCIPLINE REFERRAL,534
II1600751,2016-29-4 7:23,2016-28-4 16:30,ADMIN. CLOSE,628
FI161200032,2016-29-4 1:30,2016-29-4 1:30,STUDENT DISCIPLINE REFERRAL,534
FI161200024,2016-29-4 1:04,2016-29-4 1:04,STUDENT DISCIPLINE REFERRAL,534
FI161200037,2016-29-4 1:57,2016-29-4 1:57,ADMIN. CLOSED,306
UU1602140,2016-30-4 0:00,2016-27-4 21:47,REPORTED TO OTHER AGENCY,673
II1600762,2016-30-4 14:35,2016-29-4 11:31,ADMIN. CLOSE,533
UU1601963,2016-1-5 0:00,2016-25-1 8:00,REPORTED TO OTHER AGENCY,394
FI161220084,2016-1-5 3:09,2016-1-5 3:09,ADMIN. CLOSED,534
II1600780,2016-3-5 13:10,2016-3-5 13:10,ADMIN. CLOSE,512
II1600784,2016-3-5 23:55,2016-3-5 23:55,ADMIN. CLOSE,710
II1600789,2016-3-5 4:24,2016-3-5 0:32,ADMIN. CLOSE,327
FI161240001,2016-3-5 0:25,2016-3-5 0:25,STUDENT DISCIPLINE REFERRAL,534
AR16-0704,2016-3-5 0:07,2016-3-5 0:07,STUDENT DISCIPLINE REFERRAL,534
II1600793,2016-4-5 21:47,2016-4-5 18:30,ADMIN. CLOSE,512
II1600790,2016-4-5 17:08,2016-4-5 17:08,ARREST,415
II1600791,2016-4-5 18:02,2016-4-5 18:02,ARREST,415
FI161250155,2016-4-5 0:00,2016-4-5 0:00,STUDENT DISCIPLINE REFERRAL,444
II1600796,2016-5-5 12:27,2016-4-5 14:00,ADMIN. CLOSE,512
II1600797,2016-5-5 12:47,2016-28-4 9:00,REFERRED TO OTHER,307
FI161260010,2016-5-5 0:28,2016-5-5 0:28,STUDENT DISCIPLINE REFERRAL,511
II1600815,2016-7-5 22:53,2016-7-5 22:53,ADMIN. CLOSE,448
II1600809,2016-7-5 2:01,2016-28-4 0:00,ADMIN. CLOSE,512
II1600808,2016-7-5 0:40,2016-6-5 23:00,STUDENT DISCIPLINE REFERRAL,702
II1600812,2016-8-5 3:18,2016-8-5 3:18,ARREST,415
II1600821,2016-9-5 9:37,2016-7-5 8:00,PENDING,803
II1600832,2016-10-5 23:49,2016-10-5 23:49,ADMIN. CLOSE,775
UU1602335,2016-10-5 0:00,2016-7-5 1:30,REPORTED TO OTHER AGENCY,622
FI161310481,2016-10-5 23:25,2016-10-5 23:25,STUDENT DISCIPLINE REFERRAL,511
II1600833,2016-11-5 14:18,2016-11-5 13:45,ADMIN. CLOSE,758
FI161320024,2016-11-5 1:04,2016-11-5 1:04,ADMIN. CLOSED,511
II1600839,2016-12-5 17:54,2016-12-5 17:54,PENDING,512
FI161330521,2016-12-5 23:51,2016-12-5 23:51,STUDENT DISCIPLINE REFERRAL,453
II1600849,2016-13-5 11:14,2016-12-5 7:00,PENDING,394
II1600857,2016-13-5 20:30,2016-13-5 8:00,ADMIN. CLOSE,461
FI161340043,2016-13-5 2:14,2016-13-5 2:14,STUDENT DISCIPLINE REFERRAL,534
II1600867,2016-15-5 0:48,2016-15-5 0:48,ARREST,389
II1600868,2016-15-5 3:05,2016-15-5 3:03,UNFOUNDED,387
II1600874,2016-16-5 6:39,2016-13-5 12:00,STUDENT DISCIPLINE REFERRAL,638
II1600872,2016-16-5 1:12,2016-16-5 1:12,ADMIN. CLOSE,638
II1600880,2016-17-5 13:41,2016-1-4 8:00,ADMIN. CLOSE,638
UU1602480,2016-17-5 0:00,2016-14-5 17:09,REPORTED TO OTHER AGENCY,827
II1600889,2016-19-5 17:33,2016-16-5 18:39,CLEARED EXCEPT. PROS. FAIL TO,602
II1600888,2016-19-5 7:49,2016-13-5 17:00,ADMIN. CLOSE,638
II1600885,2016-19-5 2:04,2016-19-5 2:01,ARREST,405
II1600899,2016-20-5 18:12,2016-20-5 18:12,ARREST,415
II1600891,2016-20-5 1:55,2016-20-5 1:55,ARREST,415
II1600898,2016-20-5 16:42,2016-18-5 17:00,PENDING,512
II1600890,2016-20-5 0:09,2016-20-5 0:00,ARREST,415
CC1604024,2016-21-5 0:00,2016-6-5 13:12,REPORTED TO OTHER AGENCY,827
CC1603461,2016-21-5 0:00,2016-18-4 7:00,REPORTED TO OTHER AGENCY,394
CC1603502,2016-21-5 0:00,2016-11-4 17:00,REPORTED TO OTHER AGENCY,365
CC1603520,2016-21-5 0:00,2016-19-4 19:00,REPORTED TO OTHER AGENCY,365
CC1603893,2016-21-5 0:00,2016-2-5 11:30,REPORTED TO OTHER AGENCY,435
CC1603995,2016-21-5 0:00,2016-5-5 1:30,REPORTED TO OTHER AGENCY,443
CC1603994,2016-21-5 0:00,2016-5-5 0:30,REPORTED TO OTHER AGENCY,673
CC1603730,2016-21-5 0:00,2016-23-4 18:10,REPORTED TO OTHER AGENCY,766
CC1603949,2016-21-5 0:00,2016-4-5 2:00,REPORTED TO OTHER AGENCY,721
CC1603261,2016-21-5 0:00,2016-12-4 18:00,REPORTED TO OTHER AGENCY,766
CC1603641,2016-21-5 0:00,2016-23-4 23:45,REPORTED TO OTHER AGENCY,673
CC1603560,2016-21-5 0:00,2016-21-4 16:10,REPORTED TO OTHER AGENCY,673
CC1603493,2016-21-5 0:00,2016-15-4 20:00,REPORTED TO OTHER AGENCY,766
CC1603695,2016-21-5 0:00,2016-17-4 23:00,REPORTED TO OTHER AGENCY,766
CC1604060,2016-21-5 0:00,2016-20-4 8:00,REPORTED TO OTHER AGENCY,533
CC1604073,2016-21-5 0:00,2016-8-5 2:00,REPORTED TO OTHER AGENCY,766
CC1603253,2016-21-5 0:00,2016-11-4 14:30,REPORTED TO OTHER AGENCY,766
CC1604093,2016-21-5 0:00,2016-6-5 13:00,REPORTED TO OTHER AGENCY,766
CC1603488,2016-21-5 0:00,2016-19-4 11:30,REPORTED TO OTHER AGENCY,721
FI161420047,2016-21-5 3:09,2016-21-5 3:09,ADMIN. CLOSED,827
II1600902,2016-22-5 2:03,2016-22-5 2:03,ARREST,405
II1600903,2016-22-5 16:54,2016-22-5 16:54,ARREST,415
II1600904,2016-22-5 22:23,2016-22-5 22:23,PENDING,731
II1600910,2016-23-5 23:24,2016-23-5 23:24,ARREST,405
FI161440457,2016-23-5 22:16,2016-23-5 22:16,ADMIN. CLOSED,827
II1600911,2016-24-5 3:37,2016-24-5 3:30,ARREST,405
F16-827,2016-24-5 20:40,2016-24-5 20:40,UNFOUNDED,424
CC1604390,2016-25-5 0:00,2016-17-5 16:30,REPORTED TO OTHER AGENCY,766
CC1604316,2016-25-5 0:00,2016-15-5 12:30,REPORTED TO OTHER AGENCY,365
CC1603903,2016-25-5 0:00,2014-27-4 20:00,REPORTED TO OTHER AGENCY,622
CC1604414,2016-25-5 0:00,2016-16-5 8:00,REPORTED TO OTHER AGENCY,766
CC1604317,2016-25-5 0:00,2016-13-5 10:00,REPORTED TO OTHER AGENCY,365
CC1604076,2016-25-5 0:00,2016-8-5 2:00,REPORTED TO OTHER AGENCY,306
CC1603935,2016-25-5 0:00,2016-2-5 20:28,REPORTED TO OTHER AGENCY,365
CC1604091,2016-25-5 0:00,2016-8-5 14:30,REPORTED TO OTHER AGENCY,766
00383-2016,2016-25-5 8:00,2016-3-2 0:00,ADMIN CLOSED,746
00573-2016,2016-25-5 8:00,2016-11-3 2:24,STUDENT DISCIPLINE,827
00592-2016,2016-25-5 8:00,2016-11-3 2:15,STUDENT DISCIPLINE,534
00602-2016,2016-25-5 8:00,2016-16-3 0:00,STUDENT DISCIPLINE,827
CC1604248,2016-26-5 0:00,2016-12-5 11:00,REPORTED TO OTHER AGENCY,766
II1600916,2016-26-5 8:00,2016-26-5 8:00,ADMIN. CLOSE,494
CC1604563,2016-26-5 0:00,2016-22-5 12:00,REPORTED TO OTHER AGENCY,365
CC1604513,2016-26-5 0:00,2016-22-5 2:00,REPORTED TO OTHER AGENCY,827
CC1604473,2016-26-5 0:00,2016-13-5 0:01,REPORTED TO OTHER AGENCY,365
FI16-830,2016-26-5 2:46,2016-26-5 2:46,ADMIN. CLOSED,370
F16-835,2016-26-5 18:20,2016-26-5 18:20,STUDENT DISCIPLINE REFERRAL,511
F16-838,2016-26-5 23:33,2016-26-5 23:33,ADMIN. CLOSED,511
00743-2016,2016-26-5 8:00,2016-20-3 16:10,STUDENT DISCIPLINE,827
00812-2016,2016-26-5 8:00,2016-4-4 23:36,STUDENT DISCIPLINE,534
01045-2016,2016-26-5 8:00,2016-3-5 23:11,ADMIN CLOSED,777
CC1603990,2016-27-5 0:00,2016-5-5 0:25,REPORTED TO OTHER AGENCY,673
II1600923,2016-27-5 21:44,2016-27-5 21:44,ARREST,415
II1600917,2016-27-5 3:57,2016-27-5 2:40,ARREST,306
CC1604268,2016-27-5 0:00,2016-13-5 20:10,REPORTED TO OTHER AGENCY,673
CC1603986,2016-27-5 0:00,2016-4-5 22:30,REPORTED TO OTHER AGENCY,673
CC1604169,2016-27-5 0:00,2016-13-3 20:00,REPORTED TO OTHER AGENCY,406
II1600922,2016-27-5 17:22,2016-27-5 17:22,ARREST,415
II1600925,2016-28-5 0:35,2016-28-5 0:35,PENDING,402
II1600928,2016-28-5 23:42,2016-28-5 23:41,ARREST,472
F16-841,2016-28-5 2:33,2016-28-5 2:33,ADMIN. CLOSED,511
II1600929,2016-29-5 0:27,2016-29-5 0:27,PENDING,512
II1600931,2016-29-5 15:20,2016-28-5 14:00,PENDING,533
II1600930,2016-29-5 3:27,2016-29-5 3:24,ADMIN. CLOSE,710
F16-844,2016-29-5 16:05,2016-29-5 16:05,ADMIN. CLOSED,777
II1600934,2016-30-5 16:58,2016-30-5 16:58,ARREST,415
II1600933,2016-30-5 3:34,2016-30-5 3:32,ADMIN. CLOSE,710
II1600937,2016-31-5 8:28,2016-25-5 21:00,PENDING,764
II1600938,2016-1-6 2:24,2016-1-6 2:24,ARREST,405
UU1602415,2016-1-6 0:00,2016-11-5 17:00,REPORTED TO OTHER AGENCY,557
F16-852,2016-1-6 22:56,2016-1-6 22:56,ADMIN. CLOSED,370
II1600940,2016-2-6 1:51,2016-2-6 1:51,ARREST,405
II1600944,2016-2-6 12:44,2016-9-4 10:13,ADMIN. CLOSE,533
II1600948,2016-3-6 1:53,2016-3-6 1:44,PENDING,512
II1600956,2016-4-6 2:38,2016-4-6 2:38,ARREST,415
II1600958,2016-4-6 21:54,2016-4-6 21:54,ARREST,415
FI6-867,2016-4-6 19:24,2016-4-6 19:24,STUDENT DISCIPLINE REFERRAL,827
II1600961,2016-5-6 23:46,2016-5-6 23:46,ARREST,415
II1600959,2016-5-6 18:44,2016-5-6 18:44,ARREST,415
II1600969,2016-7-6 14:07,2016-7-6 14:07,ARREST,702
II1600970,2016-7-6 17:47,2016-7-6 17:47,PENDING,690
II1600972,2016-7-6 14:33,2016-13-5 17:00,ADMIN. CLOSE,512
II1600973,2016-8-6 10:35,2016-8-6 10:00,ADMIN. CLOSE,752
II1600978,2016-9-6 19:10,2016-9-6 19:10,ARREST,456
UU1602970,2016-10-6 0:00,2016-7-6 13:40,REPORTED TO OTHER AGENCY,827
II1600984,2016-10-6 8:58,2016-10-6 0:00,ADMIN. CLOSE,325
II1600980,2016-10-6 2:16,2016-10-6 2:16,ADMIN. CLOSE,512
II1600986,2016-11-6 0:47,2016-11-6 0:47,ARREST,415
II1600988,2016-11-6 23:21,2016-11-6 23:21,WARNING (TRAFFIC),349
II1600987,2016-11-6 23:55,2016-11-6 23:55,ARREST,390
FI16-894,2016-12-6 0:50,2016-12-6 0:50,ADMIN. CLOSED,511
F16-895,2016-12-6 1:56,2016-12-6 1:56,STUDENT DISCIPLINE REFERRAL,511
F16-898,2016-12-6 20:41,2016-12-6 20:41,UNFOUNDED,731
II1600990,2016-13-6 1:55,2016-13-6 1:55,ARREST,306
II1600997,2016-14-6 14:08,2016-10-6 17:00,ADMIN. CLOSE,512
II1600996,2016-14-6 13:19,2016-14-6 13:19,PENDING,522
UU1603012,2016-15-6 0:00,2016-9-6 21:51,REPORTED TO OTHER AGENCY,306
F16-906,2016-15-6 18:50,2016-15-6 18:50,ADMIN. CLOSED,827
II1601004,2016-16-6 8:35,2016-15-6 15:00,ADMIN. CLOSE,764
II1601006,2016-16-6 16:46,2016-16-6 16:46,ADMIN. CLOSE,780
II1601008,2016-17-6 12:14,2016-17-6 12:14,PENDING,443
II1601011,2016-18-6 2:06,2016-18-6 2:06,PENDING,708
II1601014,2016-18-6 6:02,2016-18-6 6:02,ARREST,405
II1601019,2016-19-6 23:40,2016-19-6 23:40,ARREST,405
F16-923,2016-19-6 0:29,2016-19-6 0:29,ADMIN. CLOSED,387
F16-927,2016-19-6 1:40,2016-19-6 1:40,ADMIN. CLOSED,777
II1601021,2016-20-6 3:24,2016-20-6 3:24,ARREST,512
UU1603114,2016-20-6 0:00,2016-14-6 13:20,REPORTED TO OTHER AGENCY,394
II1601020,2016-20-6 1:39,2016-20-6 0:01,ADMIN. CLOSE,512
II1601024,2016-21-6 21:55,2016-21-6 21:55,ARREST,415
II1601025,2016-21-6 23:37,2016-21-6 20:30,PENDING,768
II1601028,2016-21-6 11:55,2016-21-6 11:50,PENDING,443
II1601032,2016-22-6 20:04,2016-22-6 18:00,ADMIN. CLOSE,402
II1601037,2016-23-6 17:41,2016-23-6 17:41,ARREST,415
F16-942,2016-25-6 1:49,2016-25-6 1:49,ADMIN. CLOSED - VERBAL ONLY,306
F16-946,2016-25-6 10:47,2016-25-6 10:47,ADMIN. CLOSED,685
F16-944,2016-25-6 3:30,2016-25-6 3:30,ADMIN. CLOSED - VERBAL ONLY,306
II1601046,2016-26-6 22:58,2016-26-6 22:58,ARREST,349
II1601044,2016-26-6 2:39,2016-26-6 2:39,ARREST,758
II1601051,2016-27-6 23:55,2016-27-6 23:55,ARREST,726
II1601055,2016-28-6 17:11,2016-28-6 17:11,PENDING,736
II1601063,2016-28-6 15:28,2016-28-6 15:10,ADMIN. CLOSE,360
II1601052,2016-28-6 6:00,2016-27-6 16:00,PENDING,512
II1601054,2016-28-6 20:31,2016-28-6 18:45,ADMIN. CLOSE,764
II1601060,2016-29-6 17:06,2016-29-6 8:30,UNFOUNDED,512
II1601058,2016-29-6 10:49,2016-29-6 8:00,ADMIN. CLOSE,533
F16-974,2016-29-6 6:28,2016-29-6 6:28,STUDENT DISCIPLINE REFERRAL,827
II1601068,2016-30-6 17:01,2016-30-6 17:00,ARREST,471
II1601071,2016-30-6 20:27,2016-30-6 20:27,ADMIN. CLOSE,710
II1601067,2016-30-6 16:32,2016-30-6 16:32,ARREST,415
UU1603293,2016-30-6 0:00,2016-23-6 22:01,REPORTED TO OTHER AGENCY,665
II1601070,2016-30-6 23:39,2016-30-6 23:39,ARREST,572
F16-857,2016-30-6 23:10,2016-30-6 23:10,ADMIN. CLOSED,827
II1601079,2016-1-7 23:51,2016-1-7 23:51,ARREST,572
II1601082,2016-2-7 3:08,2016-2-7 3:08,ARREST,577
II1601080,2016-2-7 0:20,2016-2-7 0:20,ARREST,415
II1601084,2016-5-7 2:35,2016-5-7 2:35,PENDING,728
II1601088,2016-5-7 16:37,2016-5-7 16:37,ARREST,415
II1601092,2016-6-7 18:18,2016-5-7 22:30,ADMIN. CLOSE,638
II1601096,2016-8-7 21:08,2016-8-7 21:07,ADMIN. CLOSE,512
FI16-989,2016-8-7 20:12,2016-8-7 20:12,ADMIN. CLOSED,827
II1601098,2016-9-7 17:27,2016-9-7 17:27,ARREST,415
II1601097,2016-9-7 13:43,2016-9-7 13:43,ADMIN. CLOSE,815
F16-992,2016-9-7 3:55,2016-9-7 3:55,ADMIN. CLOSED,417
II1601102,2016-10-7 23:25,2016-10-7 23:25,ARREST,572
F16-995,2016-10-7 2:01,2016-10-7 2:01,STUDENT DISCIPLINE REFERRAL,417
II1601103,2016-11-7 0:51,2016-11-7 0:51,ARREST,415
II1601109,2016-11-7 10:40,2016-8-7 9:00,ADMIN. CLOSE,654
II1601118,2016-15-7 10:28,2016-15-7 10:28,ADMIN. CLOSE,594
II1601125,2016-15-7 13:00,2016-15-7 11:45,ADMIN. CLOSE,535
II1601117,2016-15-7 6:49,2016-15-7 6:49,ADMIN. CLOSE,779
AI16-1019,2016-15-7 22:55,2016-15-7 22:55,STUDENT DISCIPLINE REFERRAL,534
F16-1022,2016-16-7 23:55,2016-16-7 23:55,ADMIN. CLOSED,511
F16-1013,2016-16-7 3:50,2016-16-7 3:50,ADMIN. CLOSED - VERBAL ONLY,306
II1601128,2016-17-7 2:22,2016-17-7 2:22,ARREST,511
