incidentID,reportedAt,occuredAt,disposition,crimeTypeID
CC1506529,2015-8-28 0:00,2015-7-30 10:39,REPORTED TO OTHER AGENCY,670
CC1506532,2015-8-28 0:00,2015-7-30 13:04,REPORTED TO OTHER AGENCY,462
CC1506832,2015-8-28 0:00,2015-8-8 2:50,REPORTED TO OTHER AGENCY,808
FI152400078,2015-8-28 2:10,2015-8-28 2:10,ADMIN. CLOSED,529
II1501352,2015-8-28 20:48,2015-8-24 20:48,ADMIN. CLOSE,499
II1501393,2015-8-28 22:45,2015-8-28 22:35,ARREST,692
AI152410048,2015-8-29 0:55,2015-8-29 0:55,STUDENT DISCIPLINE REFERRAL,734
II1501394,2015-8-29 2:45,2015-8-29 2:45,ADMIN. CLOSE,367
II1501396,2015-8-29 4:08,2015-8-29 4:08,PENDING,692
II1501398,2015-8-29 11:14,2015-8-28 10:00,ADMIN. CLOSE,343
II1501404,2015-8-29 23:42,2015-5-29 23:30,ADMIN. CLOSE,343
FI152420034,2015-8-30 0:48,2015-8-30 0:48,STUDENT DISCIPLINE REFERRAL,734
FI152420079,2015-8-30 1:59,2015-8-30 1:59,STUDENT DISCIPLINE REFERRAL,734
II1501406,2015-8-30 2:33,2015-8-30 2:33,ARREST,682
II1501422,2015-8-31 10:44,2015-8-31 10:44,ADMIN. CLOSE,751
II1501432,2015-8-31 22:27,2015-8-31 22:17,CLEARED EXCEPT. PROS. FAIL TO,690
II1501433,2015-9-1 2:43,2015-9-1 2:40,ADMIN. CLOSE,499
II1501437,2015-9-1 16:07,2015-9-1 16:07,ARREST,491
AI152450030,2015-9-2 1:29,2015-9-2 1:29,STUDENT DISCIPLINE REFERRAL,734
CC1502450,2015-9-2 0:00,2015-3-24 20:58,REPORTED TO OTHER AGENCY,436
CC1506581,2015-9-2 0:00,2015-7-31 22:18,REPORTED TO OTHER AGENCY,736
CC1506609,2015-9-2 0:00,2015-8-1 13:30,REPORTED TO OTHER AGENCY,808
CC1506641,2015-9-2 0:00,2015-7-29 17:30,REPORTED TO OTHER AGENCY,462
CC1506653,2015-9-2 0:00,2015-8-2 13:30,REPORTED TO OTHER AGENCY,826
CC1507327,2015-9-2 0:00,2015-8-21 23:40,REPORTED TO OTHER AGENCY,467
CC1507336,2015-9-2 0:00,2015-8-22 2:23,REPORTED TO OTHER AGENCY,663
CC1507378,2015-9-2 0:00,2015-8-22 23:55,REPORTED TO OTHER AGENCY,663
CC1507397,2015-9-2 0:00,2015-8-23 3:37,REPORTED TO OTHER AGENCY,665
II1501442,2015-9-2 5:51,2015-9-2 5:51,ARREST,306
FI152460034,2015-9-3 2:30,2015-9-3 2:30,STUDENT DISCIPLINE REFERRAL,734
II1501451,2015-9-3 1:15,2015-9-3 1:15,ARREST,501
II1501457,2015-9-3 14:20,2015-8-30 0:00,ADMIN. CLOSE,751
II1501481,2015-9-5 15:59,2015-9-5 15:00,ARREST,745
II1501483,2015-9-6 0:14,2015-9-6 0:14,ARREST,718
II1501487,2015-9-6 23:36,2015-9-6 23:36,ARREST,300
AI152500028,2015-9-7 1:00,2015-9-7 1:00,STUDENT DISCIPLINE REFERRAL,734
II1501488,2015-9-7 1:24,2015-9-6 23:36,ARREST,692
II1501489,2015-9-7 17:11,2015-9-5 15:45,PENDING,751
AI152510039,2015-9-8 2:55,2015-9-8 2:55,STUDENT DISCIPLINE REFERRAL,734
FI152510029,2015-9-8 1:44,2015-9-8 1:44,STUDENT DISCIPLINE REFERRAL,529
II1501495,2015-9-8 9:49,2015-9-1 17:00,ADMIN. CLOSE,792
II1501508,2015-9-8 21:01,2015-9-8 9:30,ADMIN. CLOSE,751
FI152520012,2015-9-9 0:38,2015-9-9 0:38,STUDENT DISCIPLINE REFERRAL,547
II1501512,2015-9-9 12:29,2015-8-19 0:01,ADMIN. CLOSE,751
II1501516,2015-9-9 15:54,2015-9-9 15:15,ARREST,510
II1501519,2015-9-9 18:59,2015-8-21 11:00,ADMIN. CLOSE,606
II1501520,2015-9-9 18:34,2015-9-7 14:30,UNFOUNDED,606
II1501522,2015-9-9 19:42,2015-9-8 8:00,ADMIN. CLOSE,462
FI152530039,2015-9-10 2:56,2015-9-10 2:56,STUDENT DISCIPLINE REFERRAL,751
II1501529,2015-9-10 10:47,2015-8-1 8:00,ADMIN. CLOSE,470
CC1507536,2015-9-11 0:00,2015-8-26 21:30,REPORTED TO OTHER AGENCY,648
CC1507540,2015-9-11 0:00,2015-8-27 0:51,REPORTED TO OTHER AGENCY,848
CC1507576,2015-9-11 0:00,2015-8-27 16:00,REPORTED TO OTHER AGENCY,343
CC1507585,2015-9-11 0:00,2015-8-27 14:00,REPORTED TO OTHER AGENCY,343
CC1507608,2015-9-11 0:00,2015-8-28 21:00,REPORTED TO OTHER AGENCY,354
CC1507611,2015-9-11 0:00,2015-8-28 14:15,REPORTED TO OTHER AGENCY,343
CC1507613,2015-9-11 0:00,2015-8-28 23:13,REPORTED TO OTHER AGENCY,462
CC1507621,2015-9-11 0:00,2015-8-29 2:45,REPORTED TO OTHER AGENCY,770
CC1507623,2015-9-11 0:00,2015-8-29 4:05,REPORTED TO OTHER AGENCY,770
CC1507624,2015-9-11 0:00,2015-8-29 2:30,REPORTED TO OTHER AGENCY,462
CC1507636,2015-9-11 0:00,2015-8-29 14:21,REPORTED TO OTHER AGENCY,751
CC1507638,2015-9-11 0:00,2015-8-29 14:53,REPORTED TO OTHER AGENCY,343
CC1507646,2015-9-11 0:00,2015-8-22 12:00,REPORTED TO OTHER AGENCY,751
CC1507665,2015-9-11 0:00,2015-8-30 1:41,REPORTED TO OTHER AGENCY,770
CC1507690,2015-9-11 0:00,2015-8-30 15:30,REPORTED TO OTHER AGENCY,462
II1501537,2015-9-11 17:13,2015-9-11 17:13,ARREST,306
CC1505327,2015-9-12 0:00,2015-6-23 17:40,REPORTED TO OTHER AGENCY,462
CC1506181,2015-9-12 0:00,2015-7-18 23:58,REPORTED TO OTHER AGENCY,340
CC1506342,2015-9-12 0:00,2015-7-23 21:00,REPORTED TO OTHER AGENCY,751
CC1506491,2015-9-12 0:00,2015-7-29 2:00,REPORTED TO OTHER AGENCY,462
CC1507287,2015-9-12 0:00,2015-8-20 22:51,REPORTED TO OTHER AGENCY,418
CC1507510,2015-9-12 0:00,2015-8-18 11:15,REPORTED TO OTHER AGENCY,751
CC1507530,2015-9-12 0:00,2015-8-21 2:00,REPORTED TO OTHER AGENCY,462
CC1507860,2015-9-12 0:00,2015-9-3 4:00,REPORTED TO OTHER AGENCY,738
CC1507969,2015-9-12 0:00,2015-9-1 23:00,REPORTED TO OTHER AGENCY,751
CC1507973,2015-9-12 0:00,2015-9-4 18:00,REPORTED TO OTHER AGENCY,751
CC1507976,2015-9-12 0:00,2015-9-6 21:15,REPORTED TO OTHER AGENCY,751
II1501542,2015-9-12 0:18,2015-9-11 2:30,CLEARED EXCEPT. PROS. FAIL TO,532
II1501544,2015-9-12 3:09,2015-9-12 3:09,ARREST,816
CC1507582,2015-9-13 0:00,2015-8-27 9:30,REPORTED TO OTHER AGENCY,477
CC1507615,2015-9-13 0:00,2015-8-29 0:02,REPORTED TO OTHER AGENCY,663
CC1507737,2015-9-13 0:00,2015-8-31 19:30,REPORTED TO OTHER AGENCY,635
CC1507779,2015-9-13 0:00,2015-8-27 16:00,REPORTED TO OTHER AGENCY,751
CC1507835,2015-9-13 0:00,2015-9-3 1:12,REPORTED TO OTHER AGENCY,499
II1501551,2015-9-13 0:21,2015-9-13 0:21,ARREST,367
II1501558,2015-9-14 8:35,2015-9-14 8:35,ADMIN. CLOSE,329
II1501564,2015-9-14 23:24,2015-9-14 21:45,ADMIN. CLOSE,407
II1501574,2015-9-16 2:59,2015-9-16 2:59,ADMIN. CLOSE,499
II1501582,2015-9-16 16:51,2007-1-1 0:00,ADMIN. CLOSE,309
II1501594,2015-9-18 0:54,2015-9-18 0:54,ARREST,516
AI152620099,2015-9-19 3:52,2015-9-19 3:52,STUDENT DISCIPLINE REFERRAL,734
FI152620545,2015-9-19 23:21,2015-9-19 23:21,ADMIN. CLOSED,525
II1501605,2015-9-19 0:40,2015-9-19 0:39,PENDING,692
II1501608,2015-9-19 14:16,2015-9-19 13:30,ADMIN. CLOSE,343
FI152630121,2015-9-20 4:50,2015-9-20 4:50,ADMIN. CLOSED,462
II1501617,2015-9-20 3:35,2015-9-20 3:35,ARREST,367
II1501620,2015-9-20 7:04,2015-9-19 17:00,ARREST,407
II1501623,2015-9-20 18:16,2015-9-20 18:16,ARREST,306
CC1506335,2015-9-21 0:00,2015-7-24 2:30,REPORTED TO OTHER AGENCY,313
CC1507372,2015-9-21 0:00,2015-8-22 22:49,REPORTED TO OTHER AGENCY,352
CC1507813,2015-9-21 0:00,2015-9-1 22:00,REPORTED TO OTHER AGENCY,462
CC1507814,2015-9-21 0:00,2015-9-1 21:00,REPORTED TO OTHER AGENCY,343
CC1507894,2015-9-21 0:00,2015-9-4 13:35,REPORTED TO OTHER AGENCY,662
CC1507980,2015-9-21 0:00,2015-9-6 23:44,REPORTED TO OTHER AGENCY,418
CC1507984,2015-9-21 0:00,2015-9-7 4:23,REPORTED TO OTHER AGENCY,648
CC1508020,2015-9-21 0:00,2015-9-7 22:00,REPORTED TO OTHER AGENCY,462
CC1508036,2015-9-21 0:00,2015-9-8 16:47,REPORTED TO OTHER AGENCY,470
CC1508046,2015-9-21 0:00,2015-9-8 4:00,REPORTED TO OTHER AGENCY,462
CC1508109,2015-9-21 0:00,2015-9-11 0:52,REPORTED TO OTHER AGENCY,358
CC1508121,2015-9-21 0:00,2015-9-10 14:00,REPORTED TO OTHER AGENCY,462
CC1508135,2015-9-21 0:00,2015-9-11 18:59,REPORTED TO OTHER AGENCY,829
CC1508156,2015-9-21 0:00,2015-9-11 22:00,REPORTED TO OTHER AGENCY,462
CC1508167,2015-9-21 0:00,2015-8-20 0:01,REPORTED TO OTHER AGENCY,751
CC1508192,2015-9-21 0:00,2015-9-13 0:38,REPORTED TO OTHER AGENCY,458
CC1508201,2015-9-21 0:00,2015-9-13 2:34,REPORTED TO OTHER AGENCY,848
II1501626,2015-9-21 0:31,2015-9-21 0:31,ARREST,692
II1501629,2015-9-21 10:59,2015-9-17 19:50,ADMIN. CLOSE,751
II1501630,2015-9-21 12:37,2015-9-19 15:30,ARREST,391
II1501633,2015-9-21 15:09,2015-7-15 8:00,ADMIN. CLOSE,343
II1501637,2015-9-21 14:37,2015-9-20 23:55,ADMIN. CLOSE,532
01101-2015,2015-9-22 8:00,2015-5-3 0:18,STUDENT DISCPLINE REFERRAL,401
01112-2015,2015-9-22 8:00,2015-5-3 15:06,STUDENT DISCPLINE REFERRAL,689
AI152640062,2015-9-23 3:16,2015-9-23 3:16,STUDENT DISCIPLINE REFERRAL,734
01488-2015,2015-9-24 8:00,2015-8-23 2:16,STUDENT DISCPLINE REFERRAL,401
01595-2015,2015-9-24 8:00,2015-9-3 11:30,STUDENT DISCPLINE REFERRAL,401
II1501654,2015-9-24 0:03,2015-9-24 0:03,ADMIN. CLOSE,378
II1501655,2015-9-24 5:13,2015-9-24 5:13,ARREST,711
II1501656,2015-9-24 7:30,2015-9-24 7:30,ARREST,300
II1501664,2015-9-24 22:59,2015-9-24 22:59,PENDING,692
AI152680047,2015-9-25 3:00,2015-9-25 3:00,STUDENT DISCIPLINE REFERRAL,734
FI152680044,2015-9-25 2:39,2015-9-25 2:39,STUDENT DISCIPLINE REFERRAL,698
FI152680542,2015-9-25 23:31,2015-9-25 23:31,ADMIN. CLOSED,784
II1501674,2015-9-25 17:46,2015-9-25 17:43,ARREST,816
AI152690052,2015-9-26 2:48,2015-9-26 2:48,STUDENT DISCIPLINE REFERRAL,734
AI152690062,2015-9-26 2:30,2015-9-26 2:30,STUDENT DISCIPLINE REFERRAL,734
AI152690100,2015-9-26 4:02,2015-9-26 4:02,STUDENT DISCIPLINE REFERRAL,700
II1501677,2015-9-26 4:13,2015-9-26 4:13,ARREST,808
II1501680,2015-9-26 23:42,2015-9-26 23:40,ARREST,792
II1501687,2015-9-27 19:17,2015-9-27 19:17,ARREST,306
II1501689,2015-9-27 23:16,2015-9-25 23:16,ADMIN. CLOSE,751
II1501692,2015-9-28 17:01,2015-9-28 17:01,ARREST,758
II1501695,2015-9-28 19:21,2015-9-28 19:21,ADMIN. CLOSE,462
CC1507877,2015-9-29 0:00,2015-9-4 2:40,REPORTED TO OTHER AGENCY,848
CC1508187,2015-9-29 0:00,2015-9-12 23:10,REPORTED TO OTHER AGENCY,724
CC1508323,2015-9-29 0:00,2015-9-17 5:30,REPORTED TO OTHER AGENCY,738
CC1508352,2015-9-29 0:00,2015-9-18 1:00,REPORTED TO OTHER AGENCY,462
CC1508353,2015-9-29 0:00,2015-9-18 9:00,REPORTED TO OTHER AGENCY,751
CC1508447,2015-9-29 0:00,2015-9-21 1:55,REPORTED TO OTHER AGENCY,786
CC1508467,2015-9-29 0:00,2015-9-18 16:30,REPORTED TO OTHER AGENCY,751
CC1508459,2015-9-30 0:00,2015-9-19 23:00,REPORTED TO OTHER AGENCY,751
CC1508533,2015-9-30 0:00,2015-9-2 22:30,REPORTED TO OTHER AGENCY,467
II1501710,2015-9-30 1:52,2015-9-30 1:52,ARREST,710
UU1502951,2015-9-30 0:00,2015-6-10 0:50,REPORTED TO OTHER AGENCY,692
UU1503007,2015-9-30 0:00,2015-6-12 13:10,REPORTED TO OTHER AGENCY,313
UU1503475,2015-9-30 0:00,2015-7-1 17:52,REPORTED TO OTHER AGENCY,313
UU1503529,2015-9-30 0:00,2015-7-3 23:00,REPORTED TO OTHER AGENCY,313
UU1503751,2015-9-30 0:00,2015-7-14 23:40,REPORTED TO OTHER AGENCY,313
UU1504055,2015-9-30 0:00,2015-7-28 23:05,REPORTED TO OTHER AGENCY,438
UU1504128,2015-9-30 0:00,2015-8-1 20:25,REPORTED TO OTHER AGENCY,313
UU1504235,2015-9-30 0:00,2015-8-6 17:40,REPORTED TO OTHER AGENCY,313
UU1504487,2015-9-30 0:00,2015-8-18 4:43,REPORTED TO OTHER AGENCY,313
UU1504562,2015-9-30 0:00,2015-8-21 3:28,REPORTED TO OTHER AGENCY,392
UU1504651,2015-9-30 0:00,2015-8-24 20:50,REPORTED TO OTHER AGENCY,313
UU1504692,2015-9-30 0:00,2015-8-26 15:00,REPORTED TO OTHER AGENCY,313
UU1504748,2015-9-30 0:00,2015-8-29 0:15,REPORTED TO OTHER AGENCY,392
UU1504755,2015-9-30 0:00,2015-8-29 2:50,REPORTED TO OTHER AGENCY,853
UU1504785,2015-9-30 0:00,2015-8-30 3:45,REPORTED TO OTHER AGENCY,710
UU1505015,2015-9-30 0:00,2015-9-7 9:30,REPORTED TO OTHER AGENCY,462
UU1505120,2015-9-30 0:00,2015-9-11 0:01,REPORTED TO OTHER AGENCY,738
UU1505260,2015-9-30 0:00,2015-9-21 18:30,REPORTED TO OTHER AGENCY,802
UU1505357,2015-9-30 0:00,2015-9-26 3:10,REPORTED TO OTHER AGENCY,648
UU1505371,2015-9-30 0:00,2015-9-27 1:35,REPORTED TO OTHER AGENCY,853
UU1505372,2015-9-30 0:00,2015-9-27 2:10,REPORTED TO OTHER AGENCY,745
UU1505373,2015-9-30 0:00,2015-9-27 2:41,REPORTED TO OTHER AGENCY,392
UU1505387,2015-9-30 0:00,2015-9-27 20:11,REPORTED TO OTHER AGENCY,313
AI152740045,2015-10-1 2:08,2015-10-1 2:08,STUDENT DISCIPLINE REFERRAL,734
CC1502664,2015-10-1 0:00,2015-4-1 0:01,REPORTED TO OTHER AGENCY,738
CC1508059,2015-10-1 0:00,2015-8-27 23:00,REPORTED TO OTHER AGENCY,751
CC1508072,2015-10-1 0:00,2015-9-9 22:34,REPORTED TO OTHER AGENCY,770
CC1508312,2015-10-1 0:00,2015-9-16 13:20,REPORTED TO OTHER AGENCY,394
II1501720,2015-10-1 13:58,2015-3-23 20:00,STUDENT DISCIPLINE REFERRAL,532
II1501720,2015-10-1 13:58,2015-3-23 20:00,ADMIN. CLOSE,499
AI152750080,2015-10-2 4:30,2015-10-2 4:30,STUDENT DISCIPLINE REFERRAL,734
FI152750068,2015-10-2 3:35,2015-10-2 3:35,STUDENT DISCIPLINE REFERRAL,734
II1501724,2015-10-2 22:33,2015-10-2 22:33,ADMIN. CLOSE,499
II1501725,2015-10-2 2:09,2015-10-2 2:09,ARREST,710
II1501731,2015-10-2 17:38,2015-10-2 17:38,ARREST,306
AI152760068,2015-10-3 2:29,2015-10-3 2:29,STUDENT DISCIPLINE REFERRAL,734
FI152760093,2015-10-3 3:40,2015-10-3 3:40,ADMIN. CLOSED,734
FI152760429,2015-10-3 22:03,2015-10-3 22:03,ADMIN. CLOSED,698
II1501737,2015-10-3 13:17,2015-10-3 13:17,ADMIN. CLOSE,329
II1501740,2015-10-3 18:49,2015-10-3 18:49,ADMIN. CLOSE,692
II1501744,2015-10-4 2:45,2015-10-4 2:40,ARREST,379
AI152800053,2015-10-7 4:17,2015-10-7 4:17,STUDENT DISCIPLINE REFERRAL,734
CC1508424,2015-10-7 0:00,2015-9-20 1:20,REPORTED TO OTHER AGENCY,848
CC1508551,2015-10-7 0:00,2015-9-23 14:20,REPORTED TO OTHER AGENCY,826
CC1508574,2015-10-7 0:00,2015-9-22 21:00,REPORTED TO OTHER AGENCY,606
CC1508588,2015-10-7 0:00,2015-9-24 13:04,REPORTED TO OTHER AGENCY,826
CC1508589,2015-10-7 0:00,2015-9-20 12:00,REPORTED TO OTHER AGENCY,343
CC1508597,2015-10-7 0:00,2015-9-24 15:30,REPORTED TO OTHER AGENCY,343
CC1508685,2015-10-7 0:00,2015-9-27 2:56,REPORTED TO OTHER AGENCY,368
CC1508804,2015-10-7 0:00,2015-8-1 8:00,REPORTED TO OTHER AGENCY,410
CC1508863,2015-10-7 0:00,2015-10-2 1:21,REPORTED TO OTHER AGENCY,736
CC1508873,2015-10-7 0:00,2015-10-2 4:27,REPORTED TO OTHER AGENCY,826
CC1508915,2015-10-7 0:00,2015-10-3 16:30,REPORTED TO OTHER AGENCY,826
CC1508938,2015-10-7 0:00,2015-10-3 17:00,REPORTED TO OTHER AGENCY,462
II1501769,2015-10-7 14:34,2015-10-7 14:34,ADMIN. CLOSE,343
II1501774,2015-10-8 9:26,2015-10-1 12:40,ADMIN. CLOSE,751
II1501786,2015-10-8 23:12,2015-10-8 23:12,ARREST,816
II1501787,2015-10-8 23:22,2015-10-8 23:22,PENDING,692
II1501788,2015-10-8 23:54,2015-10-8 23:54,ARREST,692
FI152820024,2015-10-9 1:31,2015-10-9 1:31,ADMIN. CLOSED,529
FI152820029,2015-10-9 1:46,2015-10-9 1:46,STUDENT DISCIPLINE REFERRAL,734
II1501789,2015-10-9 2:39,2015-10-9 2:39,ARREST,367
II1501795,2015-10-9 23:26,2015-10-9 23:08,ADMIN. CLOSE,329
FI152830070,2015-10-10 0:01,2015-10-10 0:01,ADMIN. CLOSED,529
II1501799,2015-10-10 3:46,2015-10-10 3:46,ARREST,392
II1501808,2015-10-11 2:59,2015-10-11 2:59,PENDING,300
II1501810,2015-10-11 14:12,2015-10-9 0:00,ADMIN. CLOSE,751
CC1508750,2015-10-12 0:00,2015-9-27 3:30,REPORTED TO OTHER AGENCY,635
II1501792,2015-10-12 21:34,2015-10-12 21:34,ADMIN. CLOSE,499
II1501818,2015-10-12 14:56,2015-10-11 14:00,ADMIN. CLOSE,343
II1501821,2015-10-13 9:28,2015-10-9 17:00,ADMIN. CLOSE,720
II1501823,2015-10-13 14:41,2015-10-9 14:41,ADMIN. CLOSE,751
II1501829,2015-10-14 16:52,2015-10-14 16:52,UNFOUNDED,384
II1501837,2015-10-15 16:59,2015-10-15 15:42,ARREST,343
II1501850,2015-10-15 21:35,2015-10-15 21:35,ADMIN. CLOSE,499
AR152890537,2015-10-16 22:38,2015-10-16 22:38,STUDENT DISCIPLINE REFERRAL,698
FI152890044,2015-10-16 2:33,2015-10-16 2:33,ADMIN. CLOSED,525
II1501841,2015-10-16 2:51,2015-10-16 2:51,ARREST,816
II1501846,2015-10-16 14:05,2015-10-16 10:00,PENDING,548
II1501849,2015-10-16 21:40,2015-10-16 21:40,ARREST,519
FI152900011,2015-10-17 0:28,2015-10-17 0:28,STUDENT DISCIPLINE REFERRAL,594
FI152900073,2015-10-17 2:16,2015-10-17 2:16,ADMIN. CLOSED,529
II1501852,2015-10-17 3:05,2015-10-17 3:05,ARREST,711
II1501857,2015-10-17 20:46,2015-10-17 20:46,ARREST,692
II1501858,2015-10-17 22:56,2015-10-17 22:56,ARREST,306
II1501859,2015-10-17 23:21,2015-10-17 23:21,ARREST,301
FI152910064,2015-10-18 1:53,2015-10-18 1:53,ADMIN. CLOSED,734
II1501863,2015-10-18 22:26,2015-10-18 18:00,ADMIN. CLOSE,462
II1501864,2015-10-18 4:22,2015-10-18 4:22,ADMIN. CLOSE,751
CC1508986,2015-10-19 0:00,2015-10-5 18:13,REPORTED TO OTHER AGENCY,826
CC1509045,2015-10-19 0:00,2015-7-11 15:00,REPORTED TO OTHER AGENCY,738
CC1509079,2015-10-19 0:00,2015-10-7 19:00,REPORTED TO OTHER AGENCY,751
CC1509163,2015-10-19 0:00,2015-10-10 19:36,REPORTED TO OTHER AGENCY,312
CC1509170,2015-10-19 0:00,2015-10-11 0:17,REPORTED TO OTHER AGENCY,770
CC1509243,2015-10-19 0:00,2015-10-13 15:14,REPORTED TO OTHER AGENCY,420
CC1509281,2015-10-19 0:00,2015-10-13 15:46,REPORTED TO OTHER AGENCY,510
CC1509287,2015-10-19 0:00,2015-10-14 15:26,REPORTED TO OTHER AGENCY,751
II1501883,2015-10-21 11:58,2015-10-19 0:01,ADMIN. CLOSE,751
II1501887,2015-10-21 16:52,2015-10-21 11:51,ADMIN. CLOSE,470
FI152950336,2015-10-22 17:05,2015-10-22 17:05,ADMIN. CLOSED,401
II1501461,2015-10-22 18:58,2015-10-22 18:58,PENDING,692
II1501886,2015-10-22 14:05,2015-10-21 14:05,ADMIN. CLOSE,499
II1501897,2015-10-22 18:05,2015-10-22 18:05,ADMIN. CLOSE,499
FI152960033,2015-10-23 1:27,2015-10-23 1:27,ADMIN. CLOSED,401
II1501899,2015-10-23 2:28,2015-10-23 2:28,ADMIN. CLOSE,692
II1501902,2015-10-23 11:55,2015-10-22 22:00,ADMIN. CLOSE,606
II1501904,2015-10-23 16:31,2015-10-20 8:14,ADMIN. CLOSE,751
FI152970003,2015-10-24 0:07,2015-10-24 0:07,STUDENT DISCIPLINE REFERRAL,525
FI152970018,2015-10-24 0:26,2015-10-24 0:26,STUDENT DISCIPLINE REFERRAL,529
II1501911,2015-10-24 19:02,2015-10-24 18:15,STUDENT DISCIPLINE REFERRAL,751
II1501913,2015-10-24 23:26,2015-10-24 23:26,ARREST,786
FI152980138,2015-10-25 5:36,2015-10-25 5:36,STUDENT DISCIPLINE REFERRAL,698
II1501916,2015-10-25 3:18,2015-10-25 3:18,ARREST,510
II1501922,2015-10-26 2:44,2015-10-26 2:44,ARREST,306
FI153000010,2015-10-27 0:35,2015-10-27 0:35,ADMIN. CLOSED,642
01895-2015,2015-10-28 12:00,2015-10-11 3:15,STUDENT DISCPLINE REFERRAL,689
01916-2015,2015-10-28 12:00,2015-10-10 2:19,STUDENT DISCPLINE REFERRAL,689
CC1509096,2015-10-28 0:00,2015-9-3 8:00,REPORTED TO OTHER AGENCY,748
CC1509327,2015-10-28 0:00,2015-10-15 1:30,REPORTED TO OTHER AGENCY,826
CC1509370,2015-10-28 0:00,2015-10-16 17:46,REPORTED TO OTHER AGENCY,692
CC1509421,2015-10-28 0:00,2015-10-18 0:53,REPORTED TO OTHER AGENCY,736
CC1509450,2015-10-28 0:00,2015-10-16 23:00,REPORTED TO OTHER AGENCY,751
CC1509477,2015-10-28 0:00,2015-10-19 0:40,REPORTED TO OTHER AGENCY,462
II1501942,2015-10-28 9:31,2015-1-28 9:00,ADMIN. CLOSE,354
CC1509377,2015-10-29 0:00,2015-10-16 23:23,REPORTED TO OTHER AGENCY,306
CC1509429,2015-10-29 0:00,2015-10-18 2:45,REPORTED TO OTHER AGENCY,690
II1501949,2015-10-29 0:15,2015-10-29 0:15,ARREST,306
AI153030510,2015-10-30 23:11,2015-10-30 23:11,STUDENT DISCIPLINE REFERRAL,734
II1501957,2015-10-30 14:58,2015-10-28 16:00,ADMIN. CLOSE,407
AI153040422,2015-10-31 22:32,2015-10-31 22:32,STUDENT DISCIPLINE REFERRAL,734
FI153040467,2015-10-31 23:04,2015-10-31 23:04,ADMIN. CLOSED,525
II1501961,2015-10-31 1:13,2015-10-31 1:13,UNFOUNDED,532
FI153050128,2015-11-1 2:16,2015-11-1 2:16,STUDENT DISCIPLINE REFERRAL,734
II1501973,2015-11-1 2:24,2015-11-1 2:24,ARREST,745
CC1509535,2015-11-2 0:00,2015-10-20 9:25,REPORTED TO OTHER AGENCY,808
CC1509554,2015-11-2 0:00,2015-10-22 8:33,REPORTED TO OTHER AGENCY,462
CC1509631,2015-11-2 0:00,2015-10-23 21:28,REPORTED TO OTHER AGENCY,792
CC1509643,2015-11-2 0:00,2015-10-23 15:00,REPORTED TO OTHER AGENCY,388
CC1509668,2015-11-2 0:00,2015-10-24 19:00,REPORTED TO OTHER AGENCY,423
II1501977,2015-11-2 5:10,2015-10-30 17:00,ADMIN. CLOSE,407
II1501983,2015-11-2 21:24,2015-11-2 21:24,ARREST,692
II1501955,2015-11-3 2:56,2015-10-30 2:56,ADMIN. CLOSE,447
II1501988,2015-11-3 6:18,2015-11-2 16:41,PENDING,751
II1501991,2015-11-3 11:53,2015-11-3 11:53,ADMIN. CLOSE,449
II1501999,2015-11-3 22:08,2015-11-3 22:08,ARREST,449
II1502001,2015-11-4 1:25,2015-11-4 1:25,PENDING,816
II1502002,2015-11-4 10:12,2015-10-26 23:00,ADMIN. CLOSE,751
II1502004,2015-11-4 10:10,2015-11-2 12:00,ADMIN. CLOSE,751
II1502006,2015-11-4 8:10,2015-10-29 8:10,ADMIN. CLOSE,499
FI153090542,2015-11-5 22:32,2015-11-5 22:32,STUDENT DISCIPLINE REFERRAL,698
II1502020,2015-11-5 11:25,2015-10-29 2:00,ADMIN. CLOSE,751
II1502032,2015-11-6 15:38,2015-11-6 14:00,UNFOUNDED,751
FI153110065,2015-11-7 2:59,2015-11-7 2:59,ADMIN. CLOSED,401
FI153110439,2015-11-7 22:30,2015-11-7 22:30,STUDENT DISCIPLINE REFERRAL,698
II1502037,2015-11-7 8:49,2015-11-7 8:00,ADMIN. CLOSE,751
II1502038,2015-11-7 14:32,2015-11-7 14:32,ARREST,745
FI153120038,2015-11-8 1:19,2015-11-8 1:19,ADMIN. CLOSED,734
FI153120073,2015-11-8 2:35,2015-11-8 2:35,STUDENT DISCIPLINE REFERRAL,734
II1502046,2015-11-9 0:10,2015-11-9 0:10,ARREST,692
II1502055,2015-11-10 0:53,2015-11-10 0:53,ARREST,306
II1502059,2015-11-10 16:55,2015-11-5 21:00,ADMIN. CLOSE,751
II1502063,2015-11-10 19:26,2015-11-10 19:26,ARREST,758
II1502064,2015-11-10 23:15,2015-11-10 23:05,ADMIN. CLOSE,709
AI153150024,2015-11-11 1:28,2015-11-11 1:28,STUDENT DISCIPLINE REFERRAL,734
CC1509627,2015-11-11 0:00,2015-10-23 22:56,REPORTED TO OTHER AGENCY,724
CC1509869,2015-11-11 0:00,2015-10-31 0:01,REPORTED TO OTHER AGENCY,670
II1502065,2015-11-11 2:25,2015-11-11 2:23,ADMIN. CLOSE,690
FI153160046,2015-11-12 2:20,2015-11-12 2:20,ADMIN. CLOSED,401
II1502076,2015-11-12 14:25,2015-11-10 19:00,ADMIN. CLOSE,758
II1502077,2015-11-12 16:01,2015-11-5 16:01,ADMIN. CLOSE,751
